Time stamp,Temp C,Conductivity ,Vertical Position ,pH,ORP mV,Turbidity NTU,Chl ug/L,Phycocyanin ,ODO & sat,ODO mg/L
8/6/26 6:01,18.051,270.84,5.059,8.19,167.68,1.01,1.04,0.1,81.22,7.68
8/6/26 6:03,18.049,270.79,3.898,8.18,168.54,1.03,1.13,0.11,81.22,7.68
8/6/26 6:04,18.051,270.79,2.945,8.19,168.93,1.09,1.16,0.08,81.22,7.68
8/6/26 6:05,18.056,270.85,1.919,8.19,169.4,0.97,1.06,0.1,81.26,7.68
8/6/26 6:07,18.051,270.81,1.001,8.18,169.83,1.02,1.05,0.11,81.26,7.68
8/6/26 12:06,15.576,256.69,44.541,7.96,174.4,2.12,0.86,0.19,75.87,7.55
8/6/26 12:07,15.573,256.51,43.447,7.97,174.32,2.01,0.83,0.19,76.28,7.59
8/6/26 12:08,15.582,256.51,42.486,7.95,174.91,2.08,0.8,0.2,75.8,7.54
8/6/26 12:10,15.593,256.48,41.538,7.92,175.65,2.02,0.79,0.19,75.17,7.48
8/6/26 12:11,15.612,256.72,40.469,7.88,176.66,2.33,0.67,0.19,73.98,7.36
8/6/26 12:13,15.619,256.88,39.47,7.84,177.34,2.21,0.53,0.18,72.93,7.25
8/6/26 12:14,15.623,256.92,38.45,7.83,177.82,2.32,0.69,0.18,72.69,7.23
8/6/26 12:15,15.631,256.89,37.453,7.82,178,2.23,0.71,0.18,72.8,7.24
8/6/26 12:17,15.639,256.82,36.52,7.83,177.94,2.11,0.7,0.19,73.05,7.26
8/6/26 12:18,15.65,256.52,35.448,7.84,177.83,2.27,0.63,0.19,73.25,7.28
8/6/26 12:20,15.664,256.68,34.548,7.81,178.17,2.29,0.7,0.19,72.34,7.19
8/6/26 12:21,15.674,256.69,33.434,7.8,178.41,2.61,0.59,0.18,72.08,7.16
8/6/26 12:22,15.687,256.46,32.415,7.78,178.69,2.3,0.63,0.17,71.47,7.1
8/6/26 12:24,15.695,256.47,31.408,7.78,178.66,2.26,0.73,0.16,71.56,7.1
8/6/26 12:25,15.7,256.39,30.458,7.76,178.77,2.46,0.59,0.17,70.56,7
8/6/26 12:26,15.714,256.31,29.51,7.73,178.91,2.46,0.59,0.19,69.92,6.94
8/6/26 12:28,15.734,256.05,28.463,7.73,178.68,2.59,0.6,0.19,70.15,6.96
8/6/26 12:29,15.746,255.86,27.486,7.71,178.84,2.56,0.53,0.16,69.58,6.9
8/6/26 12:31,15.752,256.02,26.382,7.71,179.11,2.59,0.54,0.18,69.46,6.89
8/6/26 12:32,15.764,256.02,25.472,7.71,179.23,2.61,0.58,0.16,69.23,6.86
8/6/26 12:33,15.771,255.86,24.419,7.7,179.32,2.52,0.5,0.18,69.02,6.84
8/6/26 12:35,15.785,255.51,23.369,7.69,178.74,2.69,0.6,0.19,69.59,6.89
8/6/26 12:36,15.798,255.49,22.471,7.69,178.89,2.66,0.54,0.21,69.78,6.91
8/6/26 12:37,15.809,255.59,21.455,7.7,178.77,2.63,0.56,0.19,70.09,6.94
8/6/26 12:39,15.83,256.18,20.464,7.78,178.98,2.6,0.67,0.22,72.19,7.15
8/6/26 12:40,15.839,255.81,19.446,7.73,179.14,2.7,0.53,0.19,70.71,7
8/6/26 12:41,15.864,255.71,18.436,7.75,178.66,2.64,0.59,0.19,71.67,7.09
8/6/26 12:43,15.891,256.1,17.479,7.78,178.79,2.51,0.54,0.19,72.38,7.16
8/6/26 12:44,15.919,256.05,16.417,7.76,178.99,2.47,0.65,0.19,72.13,7.13
8/6/26 12:45,15.934,256.32,15.499,7.77,179.21,2.44,0.56,0.22,72.19,7.13
8/6/26 12:47,15.952,256.83,14.406,7.78,179.52,2.36,0.6,0.2,72.52,7.16
8/6/26 12:48,15.978,256.84,13.415,7.79,179.54,2.21,0.59,0.18,72.95,7.2
8/6/26 12:49,15.996,257.63,12.412,7.82,179.58,2.05,0.64,0.19,73.31,7.23
8/6/26 12:51,16.033,257.8,11.434,7.83,179.63,1.99,0.7,0.21,73.93,7.29
8/6/26 12:52,16.08,258.88,10.432,7.89,179.5,1.74,0.68,0.21,75.1,7.39
8/6/26 12:53,16.138,259.54,9.448,7.94,178.99,1.69,0.76,0.19,76.46,7.52
8/6/26 12:55,16.22,260.01,8.437,7.97,178.63,1.75,0.8,0.21,77.09,7.57
8/6/26 12:56,16.322,260.64,7.411,8.01,178.19,1.53,0.76,0.18,78.09,7.65
8/6/26 12:57,16.486,261.67,6.404,8.05,177.57,1.43,0.85,0.17,78.74,7.69
8/6/26 12:59,16.794,263.41,5.419,8.08,177.06,1.34,0.93,0.16,79.43,7.7
8/6/26 13:00,17.812,269.15,4.429,8.13,175.62,1.05,1.21,0.1,80.92,7.68
8/6/26 13:01,18.034,270.66,3.425,8.15,174.89,1,1.26,0.1,81.52,7.71
8/6/26 13:02,18.095,271.2,2.367,8.15,174.89,1,1.1,0.14,81.68,7.71
8/6/26 13:04,18.233,272.15,1.418,8.14,175.05,1.01,0.7,0.15,81.94,7.71
8/6/26 13:05,18.329,272.72,0.851,8.14,174.92,0.96,0.69,0.09,82.04,7.71
8/6/26 18:06,15.506,256.29,44.593,8.08,172.63,2.14,1.02,0.24,78.72,7.85
8/6/26 18:07,15.52,256.32,43.494,8.07,173.02,2.18,0.92,0.19,78.54,7.83
8/6/26 18:09,15.531,256.31,42.485,8.06,173.41,2.02,0.88,0.21,78.24,7.79
8/6/26 18:10,15.546,256.45,41.466,8.04,173.99,1.99,0.83,0.2,78.04,7.77
8/6/26 18:11,15.54,256.51,40.486,8.03,174.37,2.7,0.84,0.2,77.75,7.74
8/6/26 18:13,15.56,256.54,39.51,8.02,174.88,2.5,0.94,0.2,77.54,7.72
8/6/26 18:14,15.561,256.64,38.464,8.01,175.26,2.42,0.87,0.21,77.16,7.68
8/6/26 18:16,15.562,256.61,37.459,8,175.5,1.97,0.94,0.21,77.11,7.68
8/6/26 18:17,15.581,256.78,36.465,7.97,175.68,2.34,0.9,0.21,76.46,7.61
8/6/26 18:18,15.578,256.68,35.48,7.97,175.88,2.05,0.94,0.23,76.39,7.6
8/6/26 18:20,15.586,256.69,34.476,7.97,175.9,1.99,0.91,0.21,76.34,7.59
8/6/26 18:21,15.589,256.71,33.433,7.97,175.81,2.24,0.97,0.26,76.2,7.58
8/6/26 18:23,15.597,256.67,32.454,7.92,176.36,2.35,0.97,0.23,74.83,7.44
8/6/26 18:24,15.604,256.78,31.439,7.94,176.09,2.08,0.81,0.2,75.73,7.53
8/6/26 18:25,15.616,256.69,30.44,7.94,176,2.23,0.69,0.2,75.5,7.51
8/6/26 18:27,15.634,256.75,29.52,7.86,176.86,2.28,0.71,0.19,72.95,7.25
8/6/26 18:28,15.657,256.82,28.398,7.83,177.15,2.31,0.67,0.18,71.94,7.15
8/6/26 18:30,15.67,256.6,27.431,7.81,177.1,2.4,0.68,0.2,71.51,7.1
8/6/26 18:31,15.688,256.53,26.437,7.8,177.08,2.35,0.63,0.19,71.01,7.05
8/6/26 18:32,15.717,256.18,25.448,7.76,177.1,2.59,0.58,0.17,69.99,6.94
8/6/26 18:34,15.747,255.95,24.443,7.74,177.29,2.46,0.57,0.17,69.65,6.91
8/6/26 18:35,15.755,255.95,23.497,7.74,177.41,2.49,0.59,0.17,69.47,6.89
8/6/26 18:37,15.769,255.87,22.425,7.73,177.48,2.73,0.46,0.17,69.35,6.87
8/6/26 18:38,15.796,255.53,21.432,7.73,176.27,2.64,0.46,0.18,70.44,6.98
8/6/26 18:39,15.829,255.53,20.442,7.75,176.09,2.51,0.49,0.18,71.03,7.03
8/6/26 18:41,15.853,255.66,19.404,7.75,176.94,2.67,0.5,0.16,70.97,7.02
8/6/26 18:42,15.875,255.62,18.488,7.76,176.97,2.49,0.63,0.16,71.48,7.07
8/6/26 18:43,15.909,255.83,17.421,7.78,177.17,2.47,0.53,0.19,72.03,7.12
8/6/26 18:45,15.924,256.39,16.494,7.8,177.64,2.32,0.57,0.17,72.26,7.14
8/6/26 18:46,15.973,256.93,15.497,7.81,177.68,2.13,0.54,0.18,72.76,7.18
8/6/26 18:47,16.026,258.35,14.466,7.88,177.7,1.79,0.73,0.17,73.96,7.29
8/6/26 18:49,16.077,258.97,13.399,7.92,177.27,1.77,0.66,0.14,75.14,7.4
8/6/26 18:50,16.193,259.8,12.476,7.98,176.74,1.6,0.81,0.18,76.24,7.49
8/6/26 18:52,16.265,260.23,11.435,8.01,176.33,1.63,0.86,0.19,77.51,7.6
8/6/26 18:53,16.345,260.82,10.464,8.04,175.98,1.48,0.87,0.17,78.06,7.64
8/6/26 18:54,16.426,261.21,9.463,8.06,175.85,1.39,0.84,0.15,78.49,7.67
8/6/26 18:56,16.578,261.98,8.473,8.08,175.6,1.36,0.9,0.17,79.03,7.7
8/6/26 18:57,16.848,263.69,7.481,8.11,175.21,1.33,1.07,0.17,79.66,7.72
8/6/26 18:58,16.895,264.08,6.475,8.12,175.01,1.3,1.1,0.15,79.89,7.73
8/6/26 19:00,17.103,265.36,5.425,8.14,174.88,1.25,1.08,0.13,80.33,7.74
8/6/26 19:01,17.314,266.56,4.464,8.17,174.33,1.15,0.98,0.15,81,7.77
8/6/26 19:02,17.852,269.61,3.373,8.19,173.23,1.08,1.36,0.14,81.79,7.76
8/6/26 19:04,18.165,271.24,2.44,8.2,172.63,1.03,1.25,0.13,82.33,7.76
8/6/26 19:05,18.264,272.17,1.425,8.2,172.19,0.98,1.28,0.13,82.58,7.77
8/6/26 19:06,18.3,272.44,0.881,8.2,171.95,0.99,1.09,0.1,82.67,7.77
8/7/26 0:06,15.486,256.47,44.507,8.06,173.44,2.65,0.83,0.2,78.01,7.78
8/7/26 0:08,15.511,256.59,43.546,8.05,173.88,2.65,0.89,0.16,77.56,7.73
8/7/26 0:09,15.527,256.87,42.44,8.02,174.44,2,0.95,0.19,76.84,7.65
8/7/26 0:11,15.528,256.99,41.492,8,174.79,2.18,0.78,0.19,76.37,7.61
8/7/26 0:12,15.531,257.03,40.528,7.99,175.15,2.17,0.78,0.23,76.15,7.59
8/7/26 0:13,15.533,256.88,39.521,7.99,175.19,2.15,0.83,0.2,76.32,7.6
8/7/26 0:15,15.549,256.75,38.491,8,175.26,2.16,0.82,0.23,76.55,7.62
8/7/26 0:16,15.553,256.54,37.511,8.01,175.19,2.11,0.74,0.23,76.98,7.66
8/7/26 0:18,15.569,256.78,36.476,7.98,175.71,2.07,0.81,0.2,76.04,7.57
8/7/26 0:19,15.585,256.72,35.506,7.96,176.11,2.07,0.82,0.21,75.51,7.51
8/7/26 0:21,15.605,256.79,34.48,7.95,176.26,2.19,0.98,0.24,75.25,7.48
8/7/26 0:22,15.615,256.72,33.465,7.93,176.54,2.1,0.86,0.22,75.09,7.47
8/7/26 0:23,15.636,256.93,32.506,7.86,177.44,2.21,0.68,0.22,72.3,7.19
8/7/26 0:25,15.644,256.78,31.492,7.84,177.7,2.21,0.67,0.2,71.79,7.13
8/7/26 0:26,15.656,256.81,30.453,7.83,177.85,2.37,0.71,0.2,71.53,7.11
8/7/26 0:28,15.667,256.7,29.484,7.81,178.15,2.27,0.64,0.2,70.89,7.04
8/7/26 0:29,15.682,256.53,28.467,7.79,178.23,2.31,0.69,0.23,70.35,6.99
8/7/26 0:30,15.691,256.58,27.445,7.78,178.33,2.34,0.71,0.23,69.97,6.95
8/7/26 0:32,15.705,256.39,26.474,7.79,178.29,2.33,0.63,0.22,70.26,6.97
8/7/26 0:33,15.714,256.39,25.48,7.78,178.42,2.39,0.6,0.21,70.04,6.95
8/7/26 0:35,15.733,255.99,24.487,7.76,178.39,2.4,0.64,0.22,69.46,6.89
8/7/26 0:36,15.771,255.9,23.461,7.74,178.81,2.59,0.53,0.21,68.93,6.83
8/7/26 0:37,15.809,255.54,22.455,7.74,177.75,2.51,0.49,0.19,70.07,6.94
8/7/26 0:39,15.836,255.53,21.449,7.75,177.54,2.49,0.41,0.19,70.85,7.01
8/7/26 0:40,15.842,255.59,20.467,7.76,178,2.43,0.56,0.18,70.96,7.02
8/7/26 0:42,15.863,255.68,19.461,7.78,178.15,2.49,0.51,0.19,71.4,7.06
8/7/26 0:43,15.898,256.16,18.513,7.8,178.44,2.37,0.61,0.19,72.18,7.13
8/7/26 0:44,15.936,256.54,17.448,7.81,178.62,2.26,0.63,0.19,72.27,7.14
8/7/26 0:46,15.967,257.67,16.468,7.85,179.13,2.01,0.65,0.17,72.96,7.2
8/7/26 0:47,16.001,258.38,15.451,7.92,178.74,1.78,0.69,0.17,74.46,7.34
8/7/26 0:49,16.034,258.72,14.43,7.97,178.07,1.76,0.72,0.18,75.84,7.47
8/7/26 0:50,16.071,259.08,13.489,8.01,177.73,1.7,0.9,0.17,76.73,7.56
8/7/26 0:51,16.131,259.43,12.42,8.03,177.47,1.61,0.83,0.19,77.22,7.59
8/7/26 0:53,16.206,259.93,11.419,8.02,177.55,1.68,0.86,0.2,77.13,7.57
8/7/26 0:54,16.339,260.8,10.495,8.08,177.05,1.52,0.96,0.19,78.51,7.69
8/7/26 0:55,16.492,261.94,9.429,8.13,176.54,1.46,0.99,0.18,79.81,7.79
8/7/26 0:57,16.72,263.2,8.439,8.13,176.16,1.36,0.9,0.18,79.93,7.76
8/7/26 0:58,16.893,264.15,7.486,8.14,175.76,1.31,1,0.14,79.96,7.74
8/7/26 1:00,17.229,266.13,6.482,8.17,175.17,1.23,1.02,0.14,80.81,7.77
8/7/26 1:01,17.385,267.15,5.465,8.17,174.78,1.22,1.19,0.16,80.85,7.75
8/7/26 1:02,17.924,270.14,4.404,8.19,173.63,1.05,1.4,0.14,81.62,7.73
8/7/26 1:04,18.26,272.38,3.4,8.2,173,0.92,1.35,0.12,82.05,7.72
8/7/26 1:05,18.278,272.53,2.494,8.2,172.71,0.99,1.32,0.14,82.09,7.72
8/7/26 1:06,18.299,272.68,1.497,8.2,172.61,0.91,1.2,0.1,82.09,7.72
8/7/26 1:08,18.291,272.68,0.936,8.2,172.51,0.9,1.23,0.12,82.07,7.72
8/7/26 6:07,15.511,256.76,44.59,8.03,181.73,2.09,0.81,0.25,77.8,7.75
8/7/26 6:08,15.514,256.61,43.482,8.01,182.18,2.12,0.75,0.19,77.37,7.71
8/7/26 6:09,15.514,256.51,42.537,8.01,182.5,2.1,0.81,0.16,77.45,7.72
8/7/26 6:11,15.518,256.47,41.468,8,182.8,2.12,0.81,0.18,77.28,7.7
8/7/26 6:12,15.534,256.65,40.484,7.98,183.16,2.09,0.73,0.2,76.8,7.65
8/7/26 6:14,15.543,256.44,39.464,7.99,183.32,2.02,0.79,0.17,76.94,7.66
8/7/26 6:15,15.551,256.58,38.45,7.98,183.46,2.05,0.75,0.2,76.75,7.64
8/7/26 6:17,15.554,256.59,37.508,7.97,183.72,2.07,0.69,0.19,76.45,7.61
8/7/26 6:18,15.565,256.6,36.492,7.96,183.84,1.94,0.85,0.2,76.2,7.58
8/7/26 6:20,15.574,256.69,35.528,7.95,183.99,1.93,0.88,0.21,75.89,7.55
8/7/26 6:21,15.593,256.73,34.525,7.89,184.56,2.14,0.78,0.21,74.12,7.37
8/7/26 6:23,15.604,256.76,33.452,7.89,184.69,2.02,0.76,0.22,74.06,7.37
8/7/26 6:24,15.624,256.61,32.52,7.89,184.49,2.12,0.65,0.19,74.39,7.4
8/7/26 6:25,15.635,256.67,31.421,7.84,184.96,2.21,0.73,0.19,72.35,7.19
8/7/26 6:27,15.656,256.61,30.477,7.82,185.09,2.24,0.66,0.21,72.07,7.16
8/7/26 6:28,15.67,256.48,29.463,7.82,184.93,2.19,0.63,0.18,71.89,7.14
8/7/26 6:30,15.687,256.51,28.507,7.77,185.52,2.3,0.59,0.2,70.24,6.97
8/7/26 6:31,15.701,256.44,27.491,7.78,185.41,2.25,0.64,0.19,70.57,7
8/7/26 6:33,15.708,256.21,26.482,7.75,185.68,2.41,0.58,0.19,70,6.95
8/7/26 6:34,15.727,255.94,25.479,7.73,185.42,2.38,0.48,0.18,69.37,6.88
8/7/26 6:35,15.743,255.89,24.482,7.72,185.8,2.47,0.6,0.2,69.23,6.87
8/7/26 6:37,15.752,256.14,23.463,7.74,186.12,2.47,0.62,0.2,69.84,6.92
8/7/26 6:38,15.769,255.65,22.447,7.71,186,2.49,0.51,0.21,69.18,6.86
8/7/26 6:40,15.799,255.46,21.476,7.71,185.23,2.38,0.52,0.18,70.01,6.93
8/7/26 6:41,15.816,255.41,20.498,7.72,185.26,2.48,0.46,0.18,70.45,6.98
8/7/26 6:42,15.848,256.07,19.479,7.76,185.7,2.28,0.65,0.17,71.42,7.07
8/7/26 6:44,15.878,255.9,18.479,7.77,185.42,2.28,0.55,0.19,71.69,7.09
8/7/26 6:45,15.906,257.04,17.471,7.83,186.02,2.1,0.69,0.2,72.92,7.21
8/7/26 6:47,15.919,256.89,16.447,7.82,185.97,2.17,0.61,0.19,72.73,7.18
8/7/26 6:48,15.966,257.56,15.451,7.84,185.8,1.99,0.63,0.19,73.09,7.21
8/7/26 6:49,16.005,258.43,14.439,7.91,185.16,1.85,0.7,0.17,75.07,7.4
8/7/26 6:51,16.074,259.06,13.522,7.97,184.6,1.66,0.74,0.2,76.34,7.52
8/7/26 6:52,16.169,259.67,12.436,8,184.12,1.55,0.88,0.18,77.06,7.57
8/7/26 6:54,16.283,260.41,11.421,8.03,183.85,1.59,0.85,0.19,77.76,7.62
8/7/26 6:55,16.448,261.5,10.439,8.08,183.28,1.43,0.8,0.19,79.02,7.72
8/7/26 6:56,16.586,262.43,9.442,8.09,183.12,1.32,0.9,0.18,79.29,7.72
8/7/26 6:58,16.983,264.65,8.45,8.11,182.54,1.3,1.14,0.17,79.85,7.71
8/7/26 6:59,17.705,269.12,7.451,8.16,181.58,1.11,1.15,0.12,80.89,7.7
8/7/26 7:01,17.756,269.54,6.516,8.17,181.02,1,0.97,0.1,80.92,7.69
8/7/26 7:02,17.776,269.77,5.46,8.17,180.7,1.03,0.95,0.14,80.91,7.69
8/7/26 7:03,17.828,269.99,4.422,8.17,180.49,1.03,1.12,0.12,80.98,7.69
8/7/26 7:05,17.853,269.98,3.412,8.17,180.03,1.01,1.19,0.1,81.01,7.69
8/7/26 7:06,17.86,270.01,2.436,8.17,180.01,1.01,1.19,0.11,81.03,7.69
8/7/26 7:08,17.841,269.96,1.411,8.17,179.98,0.99,1.14,0.14,81.01,7.69
8/7/26 7:09,17.845,269.97,0.961,8.17,179.95,1.04,1.13,0.11,81.04,7.69
8/7/26 12:06,15.382,255.26,44.563,8.08,177.83,2.2,1.12,0.2,78.79,7.87
8/7/26 12:07,15.389,255.27,43.444,8.07,178.05,2.51,1.08,0.23,78.73,7.87
8/7/26 12:09,15.428,255.7,42.476,8.06,178.58,2.4,0.95,0.22,78.44,7.83
8/7/26 12:10,15.462,256.04,41.453,8.05,178.82,2.12,0.98,0.19,78.16,7.8
8/7/26 12:11,15.474,256.15,40.435,8.04,179.2,2.3,0.89,0.21,78.06,7.78
8/7/26 12:13,15.48,256.15,39.476,8.04,179.58,2.1,0.95,0.18,78.01,7.78
8/7/26 12:14,15.497,256.29,38.432,8.03,179.84,2.18,0.87,0.21,77.91,7.77
8/7/26 12:16,15.484,256.18,37.44,8.02,180.04,2.58,0.98,0.18,77.82,7.76
8/7/26 12:17,15.497,256.27,36.51,8.02,180.08,2.21,0.98,0.2,77.87,7.76
8/7/26 12:18,15.513,256.49,35.467,8.01,180.38,2.31,0.9,0.2,77.58,7.73
8/7/26 12:20,15.51,256.5,34.442,8,180.43,2.18,0.87,0.18,77.48,7.72
8/7/26 12:21,15.524,256.72,33.561,8,180.52,2.12,0.91,0.19,77.32,7.7
8/7/26 12:22,15.56,256.6,32.466,7.97,180.61,2.1,0.82,0.17,76.57,7.62
8/7/26 12:24,15.569,256.57,31.428,7.97,180.62,2.04,0.86,0.18,76.4,7.6
8/7/26 12:25,15.585,256.56,30.403,7.97,180.7,2.03,0.78,0.15,76.3,7.59
8/7/26 12:27,15.601,256.56,29.397,7.96,180.74,2.14,0.77,0.16,76.11,7.57
8/7/26 12:28,15.622,256.58,28.523,7.94,180.75,1.98,0.72,0.15,75.56,7.51
8/7/26 12:29,15.643,256.72,27.409,7.93,180.88,2.01,0.71,0.19,75.24,7.48
8/7/26 12:31,15.637,256.66,26.526,7.92,181.15,2.16,0.8,0.18,74.99,7.45
8/7/26 12:32,15.649,256.77,25.399,7.94,181,2.08,0.72,0.17,75.48,7.5
8/7/26 12:33,15.651,256.68,24.442,7.92,181.17,2.09,0.67,0.17,74.78,7.43
8/7/26 12:35,15.659,256.65,23.531,7.89,181.5,1.99,0.72,0.15,74.09,7.36
8/7/26 12:36,15.675,256.57,22.433,7.86,181.71,2.25,0.64,0.19,73.16,7.27
8/7/26 12:38,15.703,256.27,21.426,7.77,182.54,2.21,0.54,0.15,70.65,7.01
8/7/26 12:39,15.719,256.22,20.402,7.77,182.57,2.26,0.54,0.17,70.21,6.97
8/7/26 12:40,15.738,256.46,19.483,7.79,182.51,2.29,0.59,0.19,70.94,7.03
8/7/26 12:42,15.748,256.13,18.476,7.76,182.8,2.52,0.51,0.18,70.15,6.95
8/7/26 12:43,15.765,256,17.379,7.75,182.93,2.42,0.52,0.17,69.97,6.94
8/7/26 12:44,15.773,255.92,16.441,7.72,183,2.39,0.54,0.19,69.13,6.85
8/7/26 12:46,15.796,256.27,15.471,7.75,182.87,2.36,0.58,0.18,70.07,6.94
8/7/26 12:47,15.82,255.92,14.435,7.75,182.42,2.28,0.55,0.19,70.22,6.95
8/7/26 12:48,15.843,256.43,13.411,7.79,182.03,2.18,0.5,0.19,71.4,7.06
8/7/26 12:50,15.883,256.87,12.441,7.83,181.85,2.08,0.59,0.17,72.47,7.17
8/7/26 12:51,15.921,257.73,11.425,7.89,181.57,1.94,0.6,0.16,73.97,7.31
8/7/26 12:52,15.944,257.43,10.444,7.86,181.82,1.93,0.61,0.18,73.28,7.24
8/7/26 12:54,15.962,257.6,9.453,7.85,181.87,1.91,0.65,0.17,73.05,7.21
8/7/26 12:55,16.056,258.71,8.462,7.94,181.16,1.72,0.57,0.15,75.38,7.43
8/7/26 12:56,16.151,259.42,7.486,7.97,180.74,1.57,0.71,0.13,76.3,7.5
8/7/26 12:58,16.313,260.58,6.367,8.03,180.13,1.52,0.77,0.16,77.77,7.62
8/7/26 12:59,16.533,262,5.412,8.07,179.76,1.37,0.88,0.17,78.81,7.69
8/7/26 13:00,16.826,263.96,4.442,8.11,179.16,1.27,1.06,0.13,79.91,7.75
8/7/26 13:02,17.578,268.33,3.435,8.15,178.18,1.06,1.07,0.1,80.9,7.72
8/7/26 13:03,17.795,269.76,2.446,8.18,177.4,1,0.87,0.15,81.34,7.73
8/7/26 13:04,17.988,270.78,1.38,8.18,177.45,1.02,0.88,0.1,81.8,7.74
8/7/26 13:06,18.196,272.23,0.893,8.18,177.15,0.99,0.98,0.14,82.08,7.73
8/7/26 18:06,15.266,254.92,44.574,8.08,175.63,2.35,0.92,0.2,79.19,7.93
8/7/26 18:07,15.259,255,43.487,8.08,176.06,2.58,0.96,0.21,79.24,7.94
8/7/26 18:09,15.267,255.08,42.502,8.08,176.49,2.46,0.94,0.2,79.19,7.93
8/7/26 18:10,15.265,255.02,41.535,8.07,177.21,2.21,1.04,0.21,79.17,7.93
8/7/26 18:11,15.287,255.09,40.487,8.05,178.02,2.2,0.96,0.22,79.13,7.92
8/7/26 18:13,15.307,255.15,39.5,8.04,178.42,2.11,0.97,0.22,79.01,7.91
8/7/26 18:14,15.307,255.1,38.449,8.04,178.72,2.2,1.03,0.24,78.99,7.91
8/7/26 18:16,15.327,255.21,37.445,8.04,178.89,1.99,0.98,0.23,79.05,7.91
8/7/26 18:17,15.352,255.39,36.46,8.03,179.17,2.12,0.98,0.24,78.75,7.87
8/7/26 18:18,15.356,255.39,35.447,8.03,179.3,1.93,0.91,0.23,78.59,7.86
8/7/26 18:20,15.374,255.5,34.44,8.02,179.42,1.96,1.02,0.25,78.48,7.84
8/7/26 18:21,15.393,255.58,33.451,8.02,179.4,2.02,0.98,0.21,78.36,7.83
8/7/26 18:23,15.402,255.73,32.563,8.02,179.39,2.07,0.94,0.27,78.22,7.81
8/7/26 18:24,15.415,255.89,31.473,8.01,179.53,2.12,1.16,0.32,77.96,7.79
8/7/26 18:25,15.441,256.11,30.443,8.01,179.62,2.06,1.05,0.25,77.72,7.76
8/7/26 18:27,15.458,256.44,29.53,7.99,179.82,2.07,1.05,0.23,77.3,7.71
8/7/26 18:28,15.49,256.95,28.411,7.97,180.18,2.09,0.97,0.24,76.62,7.64
8/7/26 18:30,15.511,257.12,27.419,7.96,180.02,2.02,0.82,0.25,76.2,7.59
8/7/26 18:31,15.521,257.03,26.441,7.96,179.95,2.08,0.97,0.23,76.16,7.59
8/7/26 18:32,15.551,256.64,25.439,7.95,179.74,1.96,0.86,0.25,75.95,7.56
8/7/26 18:34,15.561,256.85,24.439,7.94,179.9,2.15,0.75,0.22,75.44,7.51
8/7/26 18:35,15.571,256.92,23.515,7.92,180.18,2.06,0.83,0.23,74.93,7.46
8/7/26 18:36,15.603,256.69,22.51,7.91,180.15,2.04,0.74,0.22,74.62,7.42
8/7/26 18:38,15.647,256.7,21.422,7.87,180.55,2.19,0.7,0.21,73.34,7.29
8/7/26 18:39,15.672,256.57,20.476,7.8,181.03,2.17,0.72,0.25,71.46,7.1
8/7/26 18:41,15.679,256.56,19.416,7.77,181.43,2.3,0.67,0.21,70.29,6.98
8/7/26 18:42,15.692,256.56,18.409,7.76,181.36,2.24,0.79,0.24,70.04,6.95
8/7/26 18:43,15.705,256.5,17.493,7.75,181.29,2.26,0.65,0.27,69.8,6.93
8/7/26 18:45,15.715,256.2,16.388,7.74,181.27,2.4,0.61,0.24,69.75,6.92
8/7/26 18:46,15.74,256.4,15.383,7.76,181.18,2.22,0.66,0.22,70.34,6.98
8/7/26 18:47,15.819,256.56,14.466,7.78,180.68,2.05,0.66,0.25,71.11,7.04
8/7/26 18:49,15.867,256.76,13.393,7.82,180.05,1.89,0.77,0.23,72.27,7.15
8/7/26 18:50,15.897,257.37,12.447,7.87,179.86,1.88,0.64,0.21,73.55,7.27
8/7/26 18:52,15.973,258.29,11.374,7.93,179.71,1.64,0.9,0.24,75.19,7.42
8/7/26 18:53,16.074,258.95,10.439,7.96,179.48,1.6,0.9,0.23,76.07,7.49
8/7/26 18:54,16.232,259.89,9.391,8.05,178.71,1.51,1.03,0.21,78.2,7.67
8/7/26 18:56,16.386,261.04,8.459,8.06,178.44,1.46,1.08,0.23,78.65,7.69
8/7/26 18:57,16.458,261.54,7.409,8.07,178.33,1.46,1.13,0.2,78.96,7.71
8/7/26 18:58,16.64,262.63,6.37,8.09,178.21,1.36,0.97,0.18,79.42,7.73
8/7/26 19:00,16.67,262.87,5.42,8.12,177.99,1.32,1.05,0.17,79.81,7.76
8/7/26 19:01,17.099,265.6,4.469,8.13,177.6,1.3,1,0.13,80.29,7.74
8/7/26 19:02,17.912,270.52,3.438,8.19,176.07,1.02,1.24,0.17,82.16,7.79
8/7/26 19:04,17.955,270.74,2.413,8.19,175.58,1.04,1.15,0.13,82.21,7.78
8/7/26 19:05,18.041,271.29,1.434,8.19,175.24,1.04,1.22,0.13,82.43,7.79
8/7/26 19:06,18.051,271.46,0.953,8.2,174.95,0.97,1.19,0.14,82.43,7.79
8/8/26 0:06,15.302,255.09,44.545,8.09,175.19,1.95,0.93,0.23,78.69,7.88
8/8/26 0:08,15.279,255.18,43.492,8.09,175.53,1.93,0.95,0.23,78.95,7.91
8/8/26 0:09,15.284,255.05,42.486,8.09,175.83,2.03,0.94,0.24,79,7.91
8/8/26 0:11,15.305,255.11,41.473,8.09,176.1,1.81,0.97,0.2,78.94,7.9
